NCM Shared Config Change Templates on thwack,Twack上的NCM共享配置更改模板
NCM Shared Config Change Templates on thwack View,thwack视图上的NCM共享配置更改模板
Provides the ability to view config change templates.,提供查看配置更改模板的功能。
NCM Config Change Templates,NCM配置更改模板
STIG-V1R1-F5-F5BI-AP-000147,STIG-V1R1-F5-F5BI-AP-000147
Provides the ability to execute config change template on devices.,提供在设备上执行配置更改模板的功能。
P30 - 04.1.e - Manual Verification ,P30-04.1.e-手动验证
DISA STIG-V8R19-CSCO-OS-L2SW - Services,DISA STIG-V8R19-CSCO-OS-L2SW-服务
Gateway IP address.,网关IP地址。
Verifying backed up image...,正在验证备份的图片...
Review the following at least daily:,至少每天检查以下内容：
Set or update Console Password,设置或更新控制台密码
STIG-V1R1-F5-F5BI-DM-000015,STIG-V1R1-F5-F5BI-DM-000015
The type {0} doesn't have the Table attribute specified.,类型{0}没有指定Table属性。
STIG-V1R1-F5-LT-Section-04,STIG-V1R1-F5-LT-Section-04
Protecting Cardholder Data,保护持卡人数据
JNPR-R18-NET0440 - V-3966,JNPR-R18-NET0440 - V-3966
Unable to impersonate user. See NcmBusinessLayerPlugin.log for details,无法模拟用户。有关详细信息，请参见NcmBusinessLayerPlugin.log。
Defines User Access and Account type findings for IOS and XE Cisco Devices,定义IOS和XE思科设备的用户访问和帐户类型发现
No SNMP Support,不支援SNMP
STIG-V1R1-F5-F5BI-DM-000229,STIG-V1R1-F5-F5BI-DM-000229
NIST - Services,NIST-服务
STIG-V1R1-F5-F5BI-DM-000077,STIG-V1R1-F5-F5BI-DM-000077
showing selected only,仅显示已选择
in current group,在当前组中
Compare configs or run config change report for selected node(s).,比较所选节点的配置或运行配置更改报告。
Export selected device template to file.,将所选设备模板导出到文件。
Ignore devices...,忽略设备...
{0}{1}{2} nodes with no suggested EOS dates. Find suggestions manually &lt;b&gt;by clicking on the Refresh Suggested Dates&lt;/b&gt; button or wait for scheduled daily lookup at {3}.,没有建议的EOS日期的{0} {1} {2}个节点。通过单击“刷新建议的日期” &lt;/b&gt;按钮手动&lt;b&gt;查找建议，或者在{3}等待排定的每日查找。
Type template name,输入模板名称
Delete tempate(s),删除模板
Specify a script and then re-try.,指定脚本，然后重试。
Error details,错误详情
Delete selected template(s).,删除选定的模板。
P32 - 04.01.01 - Manual Verification ,P32-04.01.01-手动验证
Add new template.,添加新模板。
P32 - 04.02.00 - Manual Verification ,P32-04.02.00-手动验证
P32 - 04.03.00 - Policy and Procedures,P32-04.03.00-政策和程序
Edit policy report.,编辑政策报告。
"Unable to get config ""{0}"" from network storage","无法从网络存储获取配置""{0}"""
{0} Operation interrupted,{0}操作中断
DISA STIG-V8R19-CSCO-OS-PL3S - Misc,DISA STIG-V8R19-CSCO-OS-PL3S-其他
STIG-V1R1-F5-F5BI-LT-000147,STIG-V1R1-F5-F5BI-LT-000147
Configure VLAG - Lenovo CNOS,配置VLAG-Lenovo CNOS
search transfers,搜索转移
Type Destination Prefix e.g. 10.0.0.0/8,输入目的地前缀，例如10.0.0.008
ENTER NOTIFICATION DETAILS,输入通知详细信息
every week,每周
Config downloaded,配置下载
Deleted baseline,删除基准
STIG-V8R19-CSCO-OS-IL3S - NET0997 - OOB Network - Trunk Port,STIG-V8R19-CSCO-OS-IL3S-NET0997-OOB网络-中继端口
"Lenovo, VLAG",联想VLAG
JNPR-R18-NET-IPV6-065 - V-30660,JNPR-R18-NET-IPV6-065 - V-30660
JNPR-R18-NET-SRVFRM-003 - V-18522,JNPR-R18-NET-SRVFRM-003 - V-18522
JNPR-R18-NET-IPV6-026 - V-14694,JNPR-R18-NET-IPV6-026 - V-14694
JNPR-R18-NET-IPV6-029 - V-14697,JNPR-R18-NET-IPV6-029 - V-14697
JNPR-R18-NET-MCAST-001 - V-30577,JNPR-R18-NET-MCAST-001 - V-30577
DELL-NA-NET1030 - V-03072 - Manual Verification,DELL-NA-NET1030-V-03072-手动验证
JNPR-R18-NET-IPV6-059 - V-30617,JNPR-R18-NET-IPV6-059 - V-30617
JNPR-R18-NET-IPV6-024 - V-18608,JNPR-R18-NET-IPV6-024 - V-18608
JNPR-R18-NET-TUNL-017 - V-15288,JNPR-R18-NET-TUNL-017 - V-15288
JNPR-R18-NET-TUNL-003 - V-18636,JNPR-R18-NET-TUNL-003 - V-18636
"Implement additional security features for any required services, protocols, or daemons that are considered to be insecure-for example, use secured technologies such as SSH, S-FTP, SSL, or IPSec VPN to protect insecure services such as NetBIOS, file-sharing, Telnet, FTP, etc.",为任何必需的服务，协议或被认为不安全的守护程序实现其他安全功能，例如，使用安全技术（例如SSH，S-FTP，SSL或IPSec VPN）来保护不安全的服务（例如NetBIOS，文件共享） ，Telnet，FTP等
Transfer failure-file not found,找不到传输失败文件
DISA STIG V8R18 - Juniper - Part 1 of 3,DISA STIG V8R18-瞻博网络-第1部分，共3部分
ComparisonType '{0}' is not supported,不支持ComparisonType'{0}'
Compare {0} Configs before and after upgrade,比较升级前后的{0}配置
ERROR: Unable to restore {0} config. See NcmBusinessLayerPlugin.log for details,错误：无法恢复{0}配置。有关详细信息，请参见NcmBusinessLayerPlugin.log。
Unlimited read/write access unless Approval system is enabled.,除非启用了批准系统，否则无限制的读写访问权限。
DNS Server 10.10.1.24,DNS服务器10.10.1.24
Enable IP CEF,启用IP CEF
Time Zone - Europe - WEST,时区-欧洲-西
ACL 102 - Deny ICMP Redirect,ACL 102-拒绝ICMP重定向
Edit device template {0}{1}{2},编辑设备模板{0} {1} {2}
Time Zone - Americas - HAST,时区-美洲-HAST
AAA Authentication Login,AAA认证登录
Summer-Time - Europe - BST,夏季-欧洲-BST
Disable BOOTP Services,禁用BOOTP服务
P30 - 01.1.1 - Network Connections and Changes,P30-01.1.1-网络连接和更改
Shared hosting providers must protect each entity's hosted environment and cardholder data. These providers must meet specific requirements as detailed in Appendix A: Additional PCI DSS Requirements for Shared Hosting Providers.,共享托管服务提供商必须保护每个实体的托管环境和持卡人数据。这些提供商必须满足附录A：共享主机提供商的其他PCI DSS要求中所述的特定要求。
STIG-V1R1-F5-F5BI-DM-000189,STIG-V1R1-F5-F5BI-DM-000189
Enable/Disable RSTP,Enable/Disable RSTP
For ignoring added empty lines,忽略添加的空行
BRCD-V8R18-NET1807 - V-17754 - OOB Network,BRCD-V8R18-NET1807-V-17754-OOB网络
The router must use its loopback or OOB management interface address as the source address when originating NetFlow traffic.,发起NetFlow流量时，路由器必须使用其环回或OOB管理接口地址作为源地址。
Uninstall NCM TFTP Server,卸载NCM TFTP服务器
"The IAO/NSO will ensure premise router interfaces that connect to an AG (i.e., ISP) are configured with an ingress ACL that only permits packets with destination addresses within the site's address space.",IAOONSO将确保连接到AG（即ISP）的前提路由器接口配置有入口ACL，该入口ACL仅允许站点地址空间内具有目标地址的数据包。
{0}s ,{0}s 
The network element must use two or more NTP servers to synchronize time.,网络元素必须使用两个或多个NTP服务器来同步时间。
P30 - 11.3.4 - Manual Verification,P30-11.3.4-手动验证
Importing config change templates...,导入配置更改模板...
Import Config Change Templates Status,导入配置更改模板状态
Copying Config Change Templates...,正在复制配置更改模板...
Deleting Config Change Templates...,删除配置更改模板...
Config Change Template Errors: ,配置更改模板错误：
General Device Access,通用设备访问
Select vPC Member Port,选择vPC成员端口
STIG-V8R19-CSCO-OS-PL3S - NET1647 - SSH,STIG-V8R19-CSCO-OS-PL3S - NET1647 - SSH
View Imported Config Change Templates,查看导入的配置更改模板
Enter the vPC domain number you would like to use.,输入您要使用的vPC域名。
The SA will configure the firewall for the minimum content and protocol inspection requirements,SA将为防火墙配置最低内容和协议检查要求
Processor Memory,处理器内存
STIG-V8R19-CSCO-OS-IL3S - NET1800 - VPN Network,STIG-V8R19-CSCO-OS-IL3S-NET1800-VPN网络
STIG-V1R1-F5-F5BI-LT-000193,STIG-V1R1-F5-F5BI-LT-000193
Origination of event,事件的起源
Success or failure indication,成功或失败指示
Unable to get security policy nodes,无法获取安全策略节点
Error in GetLogging,GetLogging中的错误
Please enter an integer,请输入一个整数
 Perimeter firewalls between all wireless networks and the cardholder data environment, 所有无线网络和持卡人数据环境之间的外围防火墙
P32 - 02.02.01 - Manual Verification ,P32-02.02.01-手动验证
PALO-V8R18-NET-TUNL-020 - V-15294 - Tunneling,PALO-V8R18-NET-TUNL-020-V-15294-隧道
P32 - 09.04.04 - Documentation,P32-09.04.04-文档
P32 - 09.05.00 - Manual Verification,P32-09.05.00-手动验证
P32 - 09.07.00 - Policy and Procedures,P32-09.07.00-政策和程序
P32 - 09.08.01 - Manual Verification,P32-09.08.01-手动验证
P32 - 09.01.01 - Policy and Procedures,P32-09.01.01-政策和程序
P32 - 09.08.00 - Policy and Procedures,P32-09.08.00-政策和程序
P32 - 09.09.00 - Documentation,P32-09.09.00-文档
P32 - 09.06.01 - Manual Verification,P32-09.06.01-手动验证
P32 - 09.04.00 - Policy and Procedures,P32-09.04.00-政策和程序
Login Complete,登录完成
P30 - 06.4.0 - Policy and Procedures,P30-06.4.0-政策和程序
NCM Compliance Report Result,NCM合规报告结果
Change Report Type {0} is not supported,不支持更改报告类型{0}
STIG-V8R19-CSCO-OS-PL3S - NET1665 - SNMP,STIG-V8R19-CSCO-OS-PL3S - NET1665 - SNMP
Unable to get security policy applications,无法获取安全策略申请
Your Orion account (with NCM role 'None') cannot perform any NCM functionality. Contact your Administrator to change your NCM role.,您的Orion帐户（NCM角色为“无”）不能执行任何NCM功能。请与您的管理员联系以更改您的NCM角色。
Upload Config requested by job,作业请求上传配置
"The network element can permit outbound ICMPv6 messages Packet-too-big (type 2), Echo Request (type 128), and Neighborhood Discovery (type 135-136). Remaining ICMPv6 messages must be blocked outbound.",网络元素可以允许出站ICMPv6消息“太大的数据包”（类型2），“回显请求”（类型128）和“邻居发现”（类型135-136）。其余的ICMPv6消息必须被阻止出站。
"The IAO/NSO will ensure that IPv6 addresses with embedded IPv4-mapped IPv6 addresses are blocked on the ingress and egress filters, (0::FFFF/96).",IAOONSO将确保在入口和出口过滤器（0 :: FFFFF96）上阻止具有嵌入式IPv4映射的IPv6地址的IPv6地址。
"SolarWinds, Inc.","SolarWinds, Inc."
STIG-V1R1-F5-F5BI-DM-000127,STIG-V1R1-F5-F5BI-DM-000127
CSCO-OS-L2SW - NET0405 - Services,CSCO-OS-L2SW-NET0405-服务
Check Parenthesis,检查括号
Add Another String,添加另一个字符串
Find string,查找字符串
RegEx expression,正则表达式
must not contain,不得包含
The binary config storage user password is not set. Please set it correctly in NCM settings.,未设置二进制配置存储用户密码。请在NCM设置中正确设置。
"The BIG-IP appliance must be configured to use automated mechanisms to alert security personnel to threats identified by authoritative sources (e.g., CTOs) and IAW with CJCSM 6510.01B.",必须将BIG-IP设备配置为使用自动化机制，以警告安全人员注意由权威来源（例如CTO）和具有CJCSM 6510.01B的IAW识别的威胁。
The BIG-IP appliance must be configured to protect against or limit the effects of all known types of Denial of Service (DoS) attacks on the BIG-IP appliance management network by limiting the number of concurrent sessions.,BIG-IP设备必须配置为通过限制并发会话数来防止或限制所有已知类型的拒绝服务（DoS）攻击对BIG-IP设备管理网络的影响。
The BIG-IP appliance must be configured to off-load audit records onto a different system or media than the system being audited.,必须将BIG-IP设备配置为将审核记录卸载到与要审核的系统不同的系统或介质上。
The BIG-IP appliance must be configured to implement automated security responses if baseline configurations are changed in an unauthorized manner.,如果以未经授权的方式更改基准配置，则必须将BIG-IP设备配置为实现自动安全响应。
The BIG-IP appliance must be configured to allow the use of a temporary password for system logons with an immediate change to a permanent password.,BIG-IP设备必须配置为允许使用临时密码进行系统登录，并立即更改为永久密码。
is not,不是
"The BIG-IP appliance must be configured in accordance with the security configuration settings based on DoD security configuration or implementation guidance, including STIGs, NSA configuration guides, CTOs, and DTMs.",必须根据基于DoD安全配置或实施指南（包括STIG，NSA配置指南，CTO和DTM）的安全配置设置来配置BIG-IP设备。
The BIG-IP appliance must be configured to dynamically manage user accounts.,必须将BIG-IP设备配置为动态管理用户帐户。
P32 - 08.01.02 - Policy and Procedures,P32-08.01.02-政策和程序
P32 - 08.07.00 - Policy and Procedure,P32-08.07.00-政策和程序
P32 - 08.01.03 - Policy and Procedures,P32-08.01.03-政策和程序
"Please manually verify that nodes with ""unknown"" space available have enough free space.",请手动验证具有“未知”空间的节点是否有足够的可用空间。
P32 - 08.04.00 - AAA Credentials,P32-08.04.00-AAA凭证
P32 - 08.02.06 -  Manual Verification,P32-08.02.06-手动验证
P32 - 08.02.00 - AAA Credentials,P32-08.02.00-AAA凭证
P32 - 08.02.01 - Login Services,P32-08.02.01-登录服务
PALO-X-NET0897 - V-14672 - Services,PALO-X-NET0897-V-14672-服务
P32 - 08.02.02 - Manual Verification,P32-08.02.02-手动验证
PALO-V8R18-NET-SRVFRM-003 - V-18522 - ACLs,PALO-V8R18-NET-SRVFRM-003-V-18522-ACL
NCM Approval,NCM批准
The BIG-IP Core implementation providing user authentication intermediary services must use multifactor authentication for network ,提供用户身份验证中介服务的BIG-IP Core实现必须对网络使用多因素身份验证
P30 - 12.1.0 - Policy and Procedures,P30-12.1.0-政策和程序
Cisco ''! Last Updated'' line (Part 1),思科''！最后更新''行（第1部分）
L2TP must not pass into the private network of an enclave,L2TP不得进入飞地的专用网络
Disable Mask Replies on all interfaces,在所有接口上禁用掩码回复
DISA STIG V8R18 - Brocade - Routing,DISA STIG V8R18-博科-路由
NIST - Access-List - RFC 1918,NIST-访问列表-RFC 1918
NCM - Updating hash for binary configs not required,NCM-不需要为二进制配置更新哈希
Maintain an inventory of authorized wireless access points including a documented business justification.,维护授权的无线访问点清单，包括记录的业务依据。
Cannot assign {0} to {1} it is not a string. It must be wrapped in single quotes.,无法将{0}分配给{1}，它不是字符串。它必须用单引号引起来。
PCI-3-2 - Requirement 09 - Access to Cardholder Data,PCI-3-2-要求09-访问持卡人数据
STIG-V8R19-CSCO-OS-IRTR - NET-IPV6-059 - IPV6,STIG-V8R19-CSCO-OS-IRTR - NET-IPV6-059 - IPV6
The notification type {0} doesn't exist.,通知类型{0}不存在。
STIG-V1R1-F5-F5BI-DM-000273,STIG-V1R1-F5-F5BI-DM-000273
Invalid startIndex or length parameter,无效的startIndex或length参数
Disable the selected RegEx patterns.,禁用选定的RegEx模式。
Stop Job,停止工作
Selected report contains {0} rows. Exporting such big data set may cause performance issues. It is recommended to limit numbers of rows to be exported.,所选报告包含{0}行。导出如此大的数据集可能会导致性能问题。建议限制要导出的行数。
Displaying rows {0} - {1} of {2},显示{2}的第{0}-{1}行
Edit the selected RegEx pattern.,编辑选定的RegEx模式。
No title,无题
STIG-V1R1-F5-F5BI-DM-000123,STIG-V1R1-F5-F5BI-DM-000123
Enable FTP_ SSH1_ SSH2_ &amp; Telnet,启用FTP_ SSH1_ SSH2_&amp;远程登录
Delete selected connection profile.,删除选定的连接配置文件。
Date Modified,修改日期
Tunnel entry point and the tunnel exit point must contain filters for expected tunnel protocol traffic with source and destination addresses and deny the remaining traffic by default.,隧道入口点和隧道出口点必须包含用于具有源地址和目标地址的预期隧道协议流量的筛选器，并且默认情况下拒绝其余流量。
DISA STIG V8R18 - Palo-Alto - Access-List,DISA STIG V8R18-帕洛阿尔托-访问列表
Downloaded and saved {0} Config,下载并保存{0}配置
DISA STIG-V8R19-CSCO-OS-IRTR - Accounts,DISA STIG-V8R19-CSCO-OS-IRTR-帐户
Config type is not supported by device,设备不支持配置类型
Baselines could not be migrated. Please run the wizard again,基准无法迁移。请再次运行向导
Control physical access for onsite personnel to sensitive areas as follows:,控制现场人员到敏感区域的物理访问，如下所示：
STIG-V8R19-CSCO-OS-PL3S - NET-IPV6-011 - IPv6,STIG-V8R19-CSCO-OS-PL3S - NET-IPV6-011 - IPv6
STIG-V8R19-CSCO-OS-PL3S - NET-IPV6-061 - IPv6,STIG-V8R19-CSCO-OS-PL3S - NET-IPV6-061 - IPv6
Download Config requested by job failed,作业请求的下载配置失败
STIG-V8R19-CSCO-OS-PL3S - NET-IPV6-017 - IPv6,STIG-V8R19-CSCO-OS-PL3S - NET-IPV6-017 - IPv6
STIG-V8R19-CSCO-OS-PL3S - NET-IPV6-060 - IPv6,STIG-V8R19-CSCO-OS-PL3S - NET-IPV6-060 - IPv6
STIG-V8R19-CSCO-OS-PL3S - NET-IPV6-025 - IPv6,STIG-V8R19-CSCO-OS-PL3S - NET-IPV6-025 - IPv6
STIG-V8R19-CSCO-OS-PL3S - NET-IPV6-065 - IPv6,STIG-V8R19-CSCO-OS-PL3S - NET-IPV6-065 - IPv6
The firmware upgrade network share user name is not set. Please set it correctly in NCM settings.,未设置固件升级网络共享用户名。请在NCM设置中正确设置。
STIG-V8R19-CSCO-OS-PL3S - NET-IPV6-010 - IPv6,STIG-V8R19-CSCO-OS-PL3S - NET-IPV6-010 - IPv6
STIG-V8R19-CSCO-OS-PL3S - NET-IPV6-059 - IPv6,STIG-V8R19-CSCO-OS-PL3S - NET-IPV6-059 - IPv6
BRCD-V8R18-NET0897 - V-14672 - Services,BRCD-V8R18-NET0897-V-14672-服务
Additional requirement for service providers only: Executive management shall establish responsibility for the protection of cardholder data and a PCI DSS compliance program to include:,仅针对服务提供商的附加要求：执行管理层应建立保护持卡人数据和PCI DSS合规性计划的责任，其中应包括：
VRF instance,VRF实例
Select whether NTP source will be preferred,选择是否首选NTP源
Preferred,首选的
Panorama service group change,全景服务组变更
Select type of source,选择来源类型
Server/Peer,服务器对等
This alert is triggered when download Config requested by user failed,用户请求的下载配置失败时触发此警报
The router must have gratuitous ARP disabled,路由器必须禁用免费ARP
Select VRF instance,选择VRF实例
STIG-V8R19-CSCO-OS-IL3S - NET1675 - SNMP,STIG-V8R19-CSCO-OS-IL3S - NET1675 - SNMP
IPv6 Jumbo Payload hop by hop header must be blocked.,必须阻止按跃点头的IPv6超有效载荷跃点。
Maintain an up-to-date list of devices. The list should include the following:,维护设备的最新列表。该列表应包括以下内容：
Enable Traps - ISDN,启用陷阱-ISDN
"Define access needs for each role, including:",定义每个角色的访问需求，包括：
Enable Sequence Numbers and Time Stamps on Debugs,在调试中启用序列号和时间戳
Enable Traps - RSVP,启用陷阱-RSVP
Time Zone - Americas - MDT,时区-美洲-MDT
Scan Firmware Repository,扫描固件存储库
Time Zone - Americas - Mountain,时区-美洲-山
Time Zone - Americas - Pacific,时区-美洲-太平洋
ACL 1 - Deny Any,ACL 1-拒绝任何
Upgrade error on node {0}. Operation {1} interrupted,节点{0}上的升级错误。操作{1}被中断
(unknown),（未知）
P32 - 10.02.06 - Manual Verification,P32-10.02.06-手动验证
BRCD-V8R18-NET0989 - V-17819 - OOB Network,BRCD-V8R18-NET0989-V-17819-OOB网络
A list of all such devices and personnel with access,具有访问权限的所有此类设备和人员的列表
DISA STIG - Brocade - V8R17 - Tunneling,DISA STIG-博科-V8R17-隧道
Configure VLAN - Lenovo Campus NOS,配置VLAN-Lenovo Campus NOS
Device template with name '{0}' already exist,"名称为""{0}""的设备模板已存在"
Change Template Ids array must not be empty,更改模板ID数组不能为空
P32 - 07.01.03 - Credentials,P32-07.01.03-凭据
P32 - 07.03.00 - Policy and Procedures,P32-07.03.00-政策和程序
P32 - 07.02.01 - Access List,P32-07.02.01-访问列表
P32 - 07.01.02 - Policies and Procedures,P32-07.01.02-政策和程序
P32 - 07.02.02 - AAA Credentials,P32-07.02.02-AAA凭证
P32 - 07.01.01 - Credentials,P32-07.01.01-凭据
P32 - 07.02.03 - Access-List,P32-07.02.03-访问列表
STIG-V8R19-CSCO-OS-PL3S - NET0460 - Access Account,STIG-V8R19-CSCO-OS-PL3S-NET0460-访问帐户
Select {0} List,选择{0}列表
{0} : Completed RTN :{1},{0}：已完成RTN：{1}
P32 - 07.01.00 - Policy and Procedures,P32-07.01.00-政策和程序
P32 - 07.02.00 - Policy and Procedures,P32-07.02.00-政策和程序
STIG-V8R19-CSCO-OS-PL3S - NET1640 - User Access,STIG-V8R19-CSCO-OS-PL3S-NET1640-用户访问
STIG-V8R19-CSCO-OS-PL3S - NET0897 - AAA,STIG-V8R19-CSCO-OS-PL3S - NET0897 - AAA
DISA STIG V8R18 - Palo-Alto - SSH,DISA STIG V8R18-帕洛阿尔托-SSH
STIG-V8R19-CSCO-OS-PL3S - NET0441 - Access Account,STIG-V8R19-CSCO-OS-PL3S-NET0441-访问帐户
STIG-V8R19-CSCO-OS-PL3S - NET0465 - User Access,STIG-V8R19-CSCO-OS-PL3S-NET0465-用户访问
STIG-V8R19-CSCO-OS-PL3S - NET0230 - Access Account,STIG-V8R19-CSCO-OS-PL3S-NET0230-访问帐户
STIG-V1R1-F5-F5BI-AS-000229,STIG-V1R1-F5-F5BI-AS-000229
Maintain a program to monitor service providers' PCI DSS compliance status at least annually.,维护一个程序，以至少每年一次监视服务提供商的PCI DSS合规性状态。
P32 - 10.02.00 - Logging,P32-10.02.00-记录中
This alert is triggered when state of a vulnerability was changed,漏洞状态更改时触发此警报
Alerts must remain until acknowledged,警报必须保留直到被确认
STIG-V1R1-F5-F5BI-DM-000073,STIG-V1R1-F5-F5BI-DM-000073
Transfer failure due to TFTP server error,TFTP服务器错误导致传输失败
STIG-V8R19-CSCO-OS-PL3S - NET0892 - SNMP,STIG-V8R19-CSCO-OS-PL3S - NET0892 - SNMP
STIG-V8R19-CSCO-ASA - NET0992 - OOB Network,STIG-V8R19-CSCO-ASA-NET0992-OOB网络
Foundry Policy Report,铸造政策报告
"Configure Interface IP address on EtherWAN devices, in this version of template it is necessary to type interface name manually.",在EtherWAN设备上配置接口IP地址，在此版本的模板中，必须手动键入接口名称。
Protect stored cardholder data,保护存储的持卡人数据
Ensures the public community string is not being used,确保未使用公共社区字符串
Findings associated with Management configurations,与管理配置关联的发现
TCP Services,TCP服务
Displays the TCP Services on each Device.,显示每个设备上的TCP服务。
UDP Services,UDP服务
Displays the Logical Entities within each device.,显示每个设备中的逻辑实体。
Logical Entities (Custom Table),逻辑实体（自定义表）
TCP Services (Custom Table),TCP服务（自定义表）
Logical Name,逻辑名称
NCM Cisco Inventory,NCM思科库存
CSCO-OS-L2SW - NET0722 - Services,CSCO-OS-L2SW-NET0722-服务
STIG-V8R19-CSCO-OS-IRTR - NET0425 - Routing Protocol,STIG-V8R19-CSCO-OS-IRTR-NET0425-路由协议
STIG-V8R19-CSCO-OS-IRTR - NET0993 - Routing Protocol,STIG-V8R19-CSCO-OS-IRTR-NET0993-路由协议
STIG-V8R19-CSCO-OS-IRTR - NET0903 - Services,STIG-V8R19-CSCO-OS-IRTR-NET0903-服务
STIG-V8R19-CSCO-OS-IRTR - NET0408 - Routing Protocol,STIG-V8R19-CSCO-OS-IRTR-NET0408-路由协议
STIG-V8R19-CSCO-OS-IRTR - NET0790 - Router Interfaces,STIG-V8R19-CSCO-OS-IRTR-NET0790-路由器接口
STIG-V8R19-CSCO-OS-IRTR - NET0400 - Routing Protocol  - Interface,STIG-V8R19-CSCO-OS-IRTR-NET0400-路由协议-接口
STIG-V8R19-CSCO-OS-IRTR - NET0422 - Routing Protocol,STIG-V8R19-CSCO-OS-IRTR-NET0422-路由协议
DISA STIG - Brocade - V8R17 - Multicast ,DISA STIG-Brocade-V8R17-组播
"Lenovo, static route",联想，静态路线
Allow Terminal Server Support,允许终端服务器支持
Last Inventory,最后库存
Use Keyboard Interactive Authentication,使用键盘交互式身份验证
Change Enable Password on EtherWAN devices.,更改EtherWAN设备上的启用密码。
PALO-X-NET0901 - V-14676 - Services,PALO-X-NET0901-V-14676-服务
JNPR-R18-NET0903 - V-14681,JNPR-R18-NET0903 - V-14681
nodeId is empty Guid!,nodeId为空Guid！
Total Memory In Use,正在使用的总内存
Client Bytes Received,收到的客户端字节
Client Bytes Sent,发送的客户端字节
Server Bytes Received,收到的服务器字节
F5 System,F5系统
Number of Active CPUs,活动CPU数量
Total Memory Available,可用总内存
Server Bytes Sent,已发送的服务器字节
The network device must drop all inbound and outbound IPv4 and IPv6 packets being tunneled with outdated protocols.,网络设备必须丢弃所有使用过时协议通过隧道传输的入站和出站IPv4和IPv6数据包。
The network element must be configured so that ICMPv6 unreachable notifications and redirects are disabled on all external facing interfaces.,必须配置网络元素，以便在所有面向外部的接口上禁用ICMPv6无法访问的通知和重定向。
Default routes must not be directed to the tunnel entry point.,默认路由不得定向到隧道入口点。
The administrator must ensure the perimeter router is configured to drop all inbound and outbound IPv6 packets containing a Hop-by-Hop or Destination Option extension header with an undefined option type.,管理员必须确保外围路由器已配置为丢弃所有包含未定义选项类型的逐跳或目标选项扩展标头的入站和出站IPv6数据包。
NIST - Access-List - Implicit Deny,NIST-访问列表-隐式拒绝
ERROR: Unable to restore {0} config. Config already deleted{1},错误：无法恢复{0}配置。配置已删除{1}
P30 - 04.1.1 - Manual Verification ,P30-04.1.1-手动验证
Route Tables (Custom Table),路由表（自定义表）
Displays routing tables for relevant devices.,显示相关设备的路由表。
Cisco Card Data (Custom Table),思科卡数据（自定义表）
Displays information about Cisco card data within each device.,显示有关每个设备中思科卡数据的信息。
Cisco Card Data,思科卡数据
Vulnerabilities Announcements,漏洞公告
DISA STIG-V1R1-F5-DM-05,DISA STIG-V1R1-F5-DM-05
Unable to get details of polling engine with ID {0}.,无法获取ID为{0}的轮询引擎的详细信息。
STIG-V8R19-CSCO-OS-PL3S - NET-IPV6-062 - IPv6,STIG-V8R19-CSCO-OS-PL3S - NET-IPV6-062 - IPv6
Enables Link-Down trap notifications,启用链接断开陷阱通知
PALO-V8R18-NET0894 - V-03969 - SNMP,PALO-V8R18-NET0894 - V-03969 - SNMP
PALO-V8R18-NET0890 - V-03021 - SNMP,PALO-V8R18-NET0890 - V-03021 - SNMP
Deny UDP Port 1434 (SQL) on the 102 Access List,在102访问列表上拒绝UDP端口1434（SQL）
STIG-V1R1-F5-F5BI-DM-000283,STIG-V1R1-F5-F5BI-DM-000283
"In the Compliance dropdown list, show:",在合规性下拉列表中，显示：
Job Report: {0},工作报告：{0}
Selected nodes already removed from NCM.,所选节点已从NCM中删除。
search RegEx patterns,搜索RegEx模式
No RegEx patterns to display,没有正则表达式模式显示
Deleting Connection Profile...,删除连接配置文件...
This alert is triggered when upload scripts requested by job failed,作业请求的上载脚本失败时触发此警报
"Generated by &lt;a href=""http://SolarWinds.Net""&gt;&lt;b&gt;&lt;font size=""2"" color=""#808080""&gt;SolarWinds, Inc.&lt;/font&gt;&lt;/b&gt;&lt;/a&gt; SolarWinds Network Configuration Manager Version {0} on &lt;b&gt;{1}&lt;/b&gt;","Generated by &lt;a href=""http://SolarWinds.Net""&gt;&lt;b&gt;&lt;font size=""2"" color=""#808080""&gt;SolarWinds, Inc.&lt;/font&gt;&lt;/b&gt;&lt;/a&gt; SolarWinds Network Configuration Manager Version {0} on &lt;b&gt;{1}&lt;/b&gt;"
Fully Shadowed Count,完全阴影的计数
Access List Name,访问列表名称
Fully Redundant Count,完全冗余计数
Partially Shadowed Count,部分阴影的计数
Displays information related to bootload images within each device.,显示每个设备中与引导加载映像有关的信息。
System Kickstart Image,系统启动映像
Access List Details Page Link (NCM),访问列表详细信息页面链接（NCM）
Cisco Bootload Images (Custom Table),思科Bootload映像（自定义表）
ACLs with overlaping rules (Custom Table),规则重叠的ACL（自定义表格）
DISA STIG-V8R19-CSCO-OS-IL3S - VLAN 1,DISA STIG-V8R19-CSCO-OS-IL3S - VLAN 1
Cannot update report {0} due to cache generation is in progress. Please wait for cache generation to complete,由于正在进行高速缓存生成，因此无法更新报告{0}。请等待缓存生成完成
Value coreResult.ProfileId has not been set.,尚未设置值coreResult.ProfileId。
STIG-V8R19-CSCO-OS-PRTR - Access Account,STIG-V8R19-CSCO-OS-PRTR-访问帐户
DISA STIG V8R18 - Dell - Services,DISA STIG V8R18-戴尔-服务
STIG-V1R1-F5-F5BI-AP-000073,STIG-V1R1-F5-F5BI-AP-000073
